order_id,date_id,product_id,supplier_id,warehouse_id,region,order_qty,forecasted_qty,unit_cost,total_order_value,actual_lead_days,promised_lead_days,on_time_delivery,forecast_accuracy_pct,stockout_flag,return_flag
ORD08645,20250410,PRD023,SUP005,WH004,East,340,390,278.71,94761.4,24,17,0,87.18,0,0
ORD08646,20230706,PRD031,SUP003,WH002,East,333,311,187.65,62487.45,15,7,0,92.93,1,0
ORD08647,20250329,PRD026,SUP010,WH004,International,461,465,477.78,220256.58,18,8,0,99.14,0,0
ORD08648,20251017,PRD014,SUP009,WH005,North,408,368,744.13,303605.04,13,6,0,89.13,0,0
ORD08649,20230512,PRD012,SUP010,WH002,South,357,351,877.03,313099.71,4,14,1,98.29,0,0
ORD08650,20250521,PRD018,SUP004,WH005,West,493,445,764.64,376967.52,12,12,1,89.21,0,0
ORD08651,20240926,PRD004,SUP007,WH004,East,81,76,509.2,41245.2,20,11,0,93.42,0,0
ORD08652,20241121,PRD027,SUP004,WH004,East,225,209,171.86,38668.5,18,3,0,92.34,0,0
ORD08653,20241122,PRD014,SUP003,WH005,South,107,100,744.13,79621.91,7,12,1,93.0,1,0
ORD08654,20251123,PRD019,SUP010,WH006,International,280,319,429.55,120274.0,22,8,0,87.77,0,0
ORD08655,20240804,PRD029,SUP001,WH006,South,416,358,482.28,200628.48,4,16,1,83.8,0,0
ORD08656,20230620,PRD013,SUP009,WH006,International,453,453,99.17,44924.01,24,13,0,100.0,0,0
ORD08657,20250222,PRD025,SUP001,WH003,East,100,104,1052.26,105226.0,22,16,0,96.15,0,0
ORD08658,20251218,PRD030,SUP001,WH002,International,151,158,594.75,89807.25,8,13,1,95.57,0,0
ORD08659,20230630,PRD023,SUP001,WH002,International,126,136,278.71,35117.46,20,4,0,92.65,0,0
ORD08660,20230119,PRD018,SUP005,WH006,International,11,12,764.64,8411.04,18,17,0,91.67,0,0
ORD08661,20250530,PRD011,SUP007,WH004,International,390,443,1017.76,396926.4,6,12,1,88.04,1,0
ORD08662,20230624,PRD028,SUP007,WH002,North,492,530,897.68,441658.56,9,13,1,92.83,0,0
ORD08663,20230223,PRD006,SUP010,WH005,North,52,57,242.61,12615.72,12,10,0,91.23,0,0
ORD08664,20241125,PRD009,SUP001,WH004,North,80,81,411.6,32928.0,9,10,1,98.77,0,0
ORD08665,20250512,PRD012,SUP006,WH002,North,153,160,877.03,134185.59,15,7,0,95.62,0,0
ORD08666,20231215,PRD019,SUP009,WH001,South,351,349,429.55,150772.05,13,16,1,99.43,0,0
ORD08667,20240318,PRD014,SUP006,WH002,West,255,238,744.13,189753.15,3,18,1,92.86,0,0
ORD08668,20250412,PRD015,SUP004,WH006,International,293,277,846.96,248159.28,3,15,1,94.22,0,0
ORD08669,20240802,PRD011,SUP010,WH005,South,425,407,1017.76,432548.0,19,9,0,95.58,0,0
ORD08670,20231009,PRD006,SUP009,WH002,North,336,320,242.61,81516.96,21,7,0,95.0,0,0
ORD08671,20231226,PRD014,SUP003,WH003,International,223,225,744.13,165940.99,21,17,0,99.11,0,0
ORD08672,20250703,PRD003,SUP010,WH006,West,116,107,813.66,94384.56,13,13,1,91.59,0,0
ORD08673,20250402,PRD019,SUP004,WH003,International,395,397,429.55,169672.25,21,19,0,99.5,0,0
ORD08674,20250610,PRD020,SUP004,WH004,East,465,523,732.91,340803.15,24,10,0,88.91,0,0
ORD08675,20250810,PRD025,SUP004,WH003,East,272,264,1052.26,286214.72,12,12,1,96.97,0,0
ORD08676,20241002,PRD011,SUP006,WH005,South,303,278,1017.76,308381.28,24,8,0,91.01,0,0
ORD08677,20251028,PRD029,SUP007,WH001,West,185,177,482.28,89221.8,24,12,0,95.48,0,0
ORD08678,20240716,PRD024,SUP009,WH001,South,478,532,484.39,231538.42,6,9,1,89.85,0,1
ORD08679,20240505,PRD017,SUP003,WH004,International,116,131,1040.45,120692.2,18,7,0,88.55,0,0
ORD08680,20231207,PRD029,SUP008,WH004,West,95,106,482.28,45816.6,9,15,1,89.62,0,0
ORD08681,20240416,PRD028,SUP008,WH003,South,236,221,897.68,211852.48,22,5,0,93.21,0,1
ORD08682,20230906,PRD027,SUP001,WH005,International,91,88,171.86,15639.26,17,18,1,96.59,1,0
ORD08683,20230823,PRD017,SUP005,WH003,North,338,386,1040.45,351672.1,12,8,0,87.56,0,0
ORD08684,20250403,PRD023,SUP010,WH005,International,250,237,278.71,69677.5,21,10,0,94.51,0,0
ORD08685,20240923,PRD003,SUP005,WH005,South,11,10,813.66,8950.26,23,18,0,90.0,0,0
ORD08686,20240612,PRD014,SUP008,WH001,West,260,243,744.13,193473.8,17,19,1,93.0,0,0
ORD08687,20230502,PRD027,SUP008,WH005,West,51,58,171.86,8764.86,15,12,0,87.93,0,0
ORD08688,20250610,PRD007,SUP002,WH002,North,435,424,541.8,235683.0,23,19,0,97.41,0,0
ORD08689,20230110,PRD025,SUP003,WH005,South,90,102,1052.26,94703.4,21,12,0,88.24,0,0
ORD08690,20250417,PRD019,SUP002,WH001,North,497,438,429.55,213486.35,21,9,0,86.53,0,0
ORD08691,20250122,PRD003,SUP001,WH006,East,413,446,813.66,336041.58,2,13,1,92.6,0,0
ORD08692,20250604,PRD002,SUP002,WH003,International,271,238,297.65,80663.15,4,5,1,86.13,0,0
ORD08693,20240408,PRD026,SUP010,WH005,East,404,367,477.78,193023.12,9,10,1,89.92,0,0
ORD08694,20241212,PRD017,SUP006,WH002,East,206,213,1040.45,214332.7,12,5,0,96.71,0,0
ORD08695,20241228,PRD009,SUP001,WH004,North,257,252,411.6,105781.2,2,15,1,98.02,1,0
ORD08696,20241217,PRD022,SUP006,WH003,North,339,356,267.44,90662.16,24,8,0,95.22,0,0
ORD08697,20230321,PRD006,SUP001,WH004,International,480,548,242.61,116452.8,4,19,1,87.59,0,0
ORD08698,20240424,PRD024,SUP002,WH002,North,490,424,484.39,237351.1,12,4,0,84.43,0,0
ORD08699,20250620,PRD027,SUP008,WH001,North,305,277,171.86,52417.3,2,9,1,89.89,0,0
ORD08700,20250609,PRD021,SUP006,WH006,North,393,410,200.27,78706.11,6,8,1,95.85,1,0
ORD08701,20230118,PRD009,SUP009,WH001,North,45,50,411.6,18522.0,7,3,0,90.0,0,0
ORD08702,20230721,PRD031,SUP001,WH006,North,112,122,187.65,21016.8,18,12,0,91.8,0,0
ORD08703,20250110,PRD027,SUP005,WH003,East,444,439,171.86,76305.84,24,3,0,98.86,0,0
ORD08704,20231115,PRD005,SUP007,WH005,East,312,335,283.03,88305.36,5,16,1,93.13,0,0
ORD08705,20230805,PRD002,SUP009,WH005,International,107,98,297.65,31848.55,22,5,0,90.82,0,0
ORD08706,20251123,PRD022,SUP009,WH004,West,154,132,267.44,41185.76,22,11,0,83.33,0,0
ORD08707,20230923,PRD015,SUP004,WH001,International,291,297,846.96,246465.36,10,9,0,97.98,0,0
ORD08708,20241224,PRD009,SUP004,WH005,South,446,488,411.6,183573.6,18,10,0,91.39,0,0
ORD08709,20250213,PRD019,SUP004,WH006,International,136,133,429.55,58418.8,11,9,0,97.74,0,0
ORD08710,20240217,PRD010,SUP003,WH005,International,313,320,127.14,39794.82,17,12,0,97.81,1,0
ORD08711,20251101,PRD032,SUP008,WH001,North,292,285,717.71,209571.32,11,17,1,97.54,0,0
ORD08712,20240205,PRD004,SUP005,WH001,North,311,312,509.2,158361.2,5,4,0,99.68,0,0
ORD08713,20241224,PRD010,SUP007,WH002,North,76,85,127.14,9662.64,6,12,1,89.41,0,0
ORD08714,20231009,PRD027,SUP010,WH004,West,388,385,171.86,66681.68,14,6,0,99.22,0,0
ORD08715,20241223,PRD008,SUP006,WH001,North,156,133,911.77,142236.12,16,17,1,82.71,1,0
ORD08716,20250120,PRD022,SUP009,WH002,South,337,367,267.44,90127.28,14,8,0,91.83,1,1
ORD08717,20230925,PRD013,SUP003,WH001,East,90,93,99.17,8925.3,1,5,1,96.77,0,0
ORD08718,20231025,PRD007,SUP006,WH003,South,262,280,541.8,141951.6,24,14,0,93.57,0,0
ORD08719,20240723,PRD007,SUP003,WH006,West,251,281,541.8,135991.8,5,3,0,89.32,0,0
ORD08720,20240523,PRD004,SUP002,WH006,North,74,69,509.2,37680.8,5,11,1,92.75,0,0
ORD08721,20240629,PRD015,SUP003,WH003,International,80,80,846.96,67756.8,8,11,1,100.0,0,0
ORD08722,20250213,PRD012,SUP002,WH003,East,45,46,877.03,39466.35,14,8,0,97.83,0,1
ORD08723,20231231,PRD016,SUP002,WH001,West,76,72,928.82,70590.32,8,5,0,94.44,1,0
ORD08724,20240630,PRD006,SUP010,WH005,South,92,102,242.61,22320.12,9,11,1,90.2,0,0
ORD08725,20230928,PRD028,SUP007,WH005,North,179,190,897.68,160684.72,20,16,0,94.21,0,0
ORD08726,20250108,PRD009,SUP010,WH003,West,484,518,411.6,199214.4,3,19,1,93.44,0,0
ORD08727,20240620,PRD003,SUP003,WH004,West,76,83,813.66,61838.16,10,19,1,91.57,0,0
ORD08728,20230228,PRD008,SUP008,WH006,International,107,99,911.77,97559.39,16,13,0,91.92,1,0
ORD08729,20230327,PRD007,SUP002,WH002,International,334,359,541.8,180961.2,11,19,1,93.04,0,0
ORD08730,20250201,PRD004,SUP007,WH003,International,442,478,509.2,225066.4,2,16,1,92.47,0,0
ORD08731,20240125,PRD026,SUP003,WH006,South,302,333,477.78,144289.56,1,18,1,90.69,0,0
ORD08732,20241219,PRD013,SUP009,WH002,International,259,258,99.17,25685.03,10,18,1,99.61,0,0
ORD08733,20250505,PRD019,SUP007,WH002,West,311,311,429.55,133590.05,21,13,0,100.0,1,0
ORD08734,20230529,PRD030,SUP009,WH003,West,217,191,594.75,129060.75,6,3,0,86.39,1,0
ORD08735,20240805,PRD007,SUP002,WH005,West,321,355,541.8,173917.8,8,18,1,90.42,0,0
ORD08736,20230501,PRD010,SUP006,WH004,East,384,388,127.14,48821.76,6,8,1,98.97,0,0
ORD08737,20250203,PRD025,SUP005,WH006,East,72,74,1052.26,75762.72,2,17,1,97.3,0,0
ORD08738,20240827,PRD012,SUP002,WH003,South,87,77,877.03,76301.61,8,3,0,87.01,0,0
ORD08739,20230913,PRD026,SUP004,WH002,International,39,40,477.78,18633.42,21,9,0,97.5,0,0
ORD08740,20250204,PRD003,SUP004,WH006,West,361,311,813.66,293731.26,3,10,1,83.92,0,0
ORD08741,20250513,PRD031,SUP008,WH001,International,260,293,187.65,48789.0,22,12,0,88.74,1,0
ORD08742,20250310,PRD026,SUP007,WH001,West,328,364,477.78,156711.84,12,9,0,90.11,0,0
ORD08743,20230228,PRD025,SUP005,WH006,East,124,113,1052.26,130480.24,6,10,1,90.27,0,0
ORD08744,20251018,PRD029,SUP009,WH006,West,374,385,482.28,180372.72,19,15,0,97.14,0,1
ORD08745,20251228,PRD024,SUP001,WH002,South,341,352,484.39,165176.99,7,16,1,96.88,0,0
ORD08746,20240123,PRD012,SUP004,WH003,North,228,249,877.03,199962.84,23,5,0,91.57,0,0
ORD08747,20250224,PRD019,SUP005,WH005,West,163,176,429.55,70016.65,23,14,0,92.61,0,0
ORD08748,20240815,PRD015,SUP008,WH003,South,230,264,846.96,194800.8,24,4,0,87.12,0,0
ORD08749,20250627,PRD008,SUP003,WH004,East,32,31,911.77,29176.64,23,7,0,96.77,0,0
ORD08750,20240719,PRD012,SUP005,WH006,East,378,335,877.03,331517.34,13,14,1,87.16,0,0
ORD08751,20240203,PRD020,SUP003,WH001,North,223,228,732.91,163438.93,4,6,1,97.81,0,0
ORD08752,20250617,PRD006,SUP007,WH002,International,157,169,242.61,38089.77,21,3,0,92.9,0,0
ORD08753,20231020,PRD028,SUP010,WH005,International,367,343,897.68,329448.56,14,10,0,93.0,0,0
ORD08754,20240429,PRD010,SUP003,WH003,West,311,286,127.14,39540.54,4,4,1,91.26,0,0
ORD08755,20250313,PRD002,SUP007,WH004,East,217,237,297.65,64590.05,18,19,1,91.56,0,0
ORD08756,20250608,PRD024,SUP002,WH003,South,168,181,484.39,81377.52,7,11,1,92.82,0,0
ORD08757,20230901,PRD013,SUP007,WH004,North,460,419,99.17,45618.2,13,13,1,90.21,0,0
ORD08758,20250817,PRD025,SUP009,WH003,International,414,460,1052.26,435635.64,3,19,1,90.0,0,0
ORD08759,20250326,PRD007,SUP005,WH005,West,316,281,541.8,171208.8,17,7,0,87.54,0,0
ORD08760,20230930,PRD008,SUP006,WH005,West,176,155,911.77,160471.52,1,11,1,86.45,0,0
ORD08761,20240603,PRD023,SUP010,WH002,East,72,69,278.71,20067.12,11,9,0,95.65,0,0
ORD08762,20240721,PRD016,SUP003,WH005,South,334,373,928.82,310225.88,19,17,0,89.54,0,0
ORD08763,20240929,PRD011,SUP010,WH004,South,285,302,1017.76,290061.6,7,18,1,94.37,0,0
ORD08764,20230608,PRD026,SUP005,WH002,International,384,372,477.78,183467.52,14,18,1,96.77,0,1
ORD08765,20241013,PRD004,SUP005,WH005,West,32,29,509.2,16294.4,7,15,1,89.66,0,0
ORD08766,20230625,PRD017,SUP003,WH001,East,233,248,1040.45,242424.85,24,7,0,93.95,0,0
ORD08767,20240911,PRD016,SUP008,WH004,South,435,448,928.82,404036.7,22,4,0,97.1,1,0
ORD08768,20230730,PRD019,SUP006,WH002,West,210,241,429.55,90205.5,11,7,0,87.14,0,0
ORD08769,20240322,PRD023,SUP003,WH004,South,396,428,278.71,110369.16,19,3,0,92.52,1,0
ORD08770,20240808,PRD027,SUP001,WH002,North,292,257,171.86,50183.12,16,3,0,86.38,0,0
ORD08771,20230616,PRD011,SUP010,WH004,South,356,380,1017.76,362322.56,17,18,1,93.68,0,0
ORD08772,20240404,PRD007,SUP001,WH001,South,467,433,541.8,253020.6,14,19,1,92.15,0,0
ORD08773,20250704,PRD027,SUP010,WH005,West,345,393,171.86,59291.7,24,9,0,87.79,0,0
ORD08774,20251118,PRD013,SUP002,WH003,South,417,357,99.17,41353.89,22,12,0,83.19,0,0
ORD08775,20241214,PRD019,SUP010,WH003,South,224,206,429.55,96219.2,15,6,0,91.26,1,0
ORD08776,20250420,PRD017,SUP005,WH003,North,274,274,1040.45,285083.3,18,6,0,100.0,0,0
ORD08777,20250517,PRD032,SUP007,WH002,South,395,345,717.71,283495.45,12,15,1,85.51,0,0
ORD08778,20241118,PRD026,SUP001,WH005,South,399,380,477.78,190634.22,13,15,1,95.0,1,0
ORD08779,20231126,PRD025,SUP001,WH006,West,238,238,1052.26,250437.88,24,5,0,100.0,0,0
ORD08780,20230405,PRD028,SUP004,WH002,East,236,232,897.68,211852.48,4,13,1,98.28,0,0
ORD08781,20250223,PRD022,SUP010,WH002,North,336,332,267.44,89859.84,10,13,1,98.8,0,0
ORD08782,20241010,PRD013,SUP006,WH002,South,344,383,99.17,34114.48,9,16,1,89.82,0,0
ORD08783,20231219,PRD029,SUP009,WH006,East,286,286,482.28,137932.08,12,13,1,100.0,0,0
ORD08784,20250718,PRD012,SUP001,WH002,West,239,271,877.03,209610.17,4,15,1,88.19,0,0
ORD08785,20250729,PRD007,SUP010,WH005,North,365,326,541.8,197757.0,6,13,1,88.04,1,0
ORD08786,20250910,PRD001,SUP005,WH003,West,224,209,769.12,172282.88,14,9,0,92.82,0,0
ORD08787,20251108,PRD001,SUP009,WH004,East,166,174,769.12,127673.92,4,12,1,95.4,0,0
ORD08788,20241007,PRD020,SUP008,WH002,North,22,21,732.91,16124.02,10,8,0,95.24,0,0
ORD08789,20240917,PRD023,SUP007,WH005,South,206,197,278.71,57414.26,5,8,1,95.43,0,0
ORD08790,20230519,PRD014,SUP010,WH001,East,120,134,744.13,89295.6,7,13,1,89.55,0,0
ORD08791,20241216,PRD027,SUP002,WH004,West,112,113,171.86,19248.32,7,17,1,99.12,0,0
ORD08792,20250131,PRD015,SUP009,WH002,North,112,106,846.96,94859.52,10,10,1,94.34,1,0
ORD08793,20230912,PRD032,SUP008,WH002,East,179,194,717.71,128470.09,22,11,0,92.27,0,0
ORD08794,20241106,PRD011,SUP010,WH004,East,118,103,1017.76,120095.68,20,5,0,85.44,1,0
ORD08795,20230402,PRD024,SUP010,WH004,West,385,392,484.39,186490.15,13,17,1,98.21,0,0
ORD08796,20251228,PRD026,SUP009,WH002,West,135,119,477.78,64500.3,15,16,1,86.55,0,0
ORD08797,20230206,PRD009,SUP009,WH005,South,244,220,411.6,100430.4,21,4,0,89.09,0,0
ORD08798,20230520,PRD017,SUP009,WH001,South,394,342,1040.45,409937.3,5,3,0,84.8,0,0
ORD08799,20250516,PRD004,SUP003,WH005,East,157,176,509.2,79944.4,16,4,0,89.2,1,0
ORD08800,20241110,PRD020,SUP007,WH006,West,180,156,732.91,131923.8,6,15,1,84.62,0,1
ORD08801,20230517,PRD019,SUP001,WH003,East,10,10,429.55,4295.5,4,15,1,100.0,0,0
ORD08802,20230709,PRD007,SUP009,WH003,International,492,451,541.8,266565.6,6,16,1,90.91,0,0
ORD08803,20231208,PRD001,SUP009,WH003,West,49,47,769.12,37686.88,23,14,0,95.74,0,0
ORD08804,20251025,PRD009,SUP003,WH002,International,246,246,411.6,101253.6,23,4,0,100.0,1,0
ORD08805,20250829,PRD013,SUP005,WH001,International,16,16,99.17,1586.72,16,4,0,100.0,0,0
ORD08806,20241023,PRD024,SUP008,WH001,West,172,185,484.39,83315.08,19,16,0,92.97,0,0
ORD08807,20230831,PRD002,SUP006,WH006,South,445,500,297.65,132454.25,6,9,1,89.0,0,0
ORD08808,20240219,PRD002,SUP010,WH002,East,299,281,297.65,88997.35,11,6,0,93.59,0,0
ORD08809,20241207,PRD024,SUP010,WH002,North,443,380,484.39,214584.77,14,13,0,83.42,0,0
ORD08810,20231209,PRD027,SUP009,WH002,North,334,373,171.86,57401.24,23,9,0,89.54,0,0
ORD08811,20241112,PRD030,SUP003,WH001,West,166,190,594.75,98728.5,15,3,0,87.37,1,0
ORD08812,20241014,PRD015,SUP007,WH002,South,123,121,846.96,104176.08,1,15,1,98.35,0,0
ORD08813,20230526,PRD017,SUP006,WH004,South,121,119,1040.45,125894.45,4,10,1,98.32,0,0
ORD08814,20231119,PRD013,SUP005,WH004,South,484,432,99.17,47998.28,7,18,1,87.96,0,0
ORD08815,20230502,PRD007,SUP004,WH004,North,464,461,541.8,251395.2,10,18,1,99.35,1,0
ORD08816,20231107,PRD009,SUP005,WH002,International,266,250,411.6,109485.6,1,15,1,93.6,0,0
ORD08817,20240823,PRD012,SUP004,WH004,North,82,94,877.03,71916.46,14,9,0,87.23,0,0
ORD08818,20240419,PRD031,SUP003,WH006,South,451,408,187.65,84630.15,24,7,0,89.46,0,0
ORD08819,20240723,PRD003,SUP007,WH002,North,202,195,813.66,164359.32,6,4,0,96.41,1,0
ORD08820,20240728,PRD023,SUP006,WH006,North,484,501,278.71,134895.64,14,11,0,96.61,0,0
ORD08821,20231213,PRD022,SUP004,WH004,East,282,269,267.44,75418.08,22,18,0,95.17,0,0
ORD08822,20250330,PRD015,SUP009,WH002,West,455,452,846.96,385366.8,19,6,0,99.34,0,0
ORD08823,20240117,PRD007,SUP001,WH005,International,233,266,541.8,126239.4,6,12,1,87.59,0,0
ORD08824,20230313,PRD023,SUP001,WH003,East,370,371,278.71,103122.7,20,5,0,99.73,0,0
ORD08825,20240604,PRD026,SUP009,WH005,West,103,116,477.78,49211.34,20,3,0,88.79,1,0
ORD08826,20250721,PRD001,SUP007,WH003,South,216,186,769.12,166129.92,6,9,1,83.87,1,0
ORD08827,20231205,PRD014,SUP002,WH003,East,179,159,744.13,133199.27,11,5,0,87.42,0,0
ORD08828,20241025,PRD032,SUP010,WH004,West,165,187,717.71,118422.15,22,13,0,88.24,0,0
ORD08829,20230209,PRD019,SUP005,WH003,East,253,225,429.55,108676.15,11,15,1,87.56,1,0
ORD08830,20240727,PRD016,SUP004,WH003,North,12,13,928.82,11145.84,17,19,1,92.31,0,0
ORD08831,20250823,PRD010,SUP001,WH005,North,229,225,127.14,29115.06,20,12,0,98.22,0,0
ORD08832,20240803,PRD001,SUP009,WH003,East,14,14,769.12,10767.68,9,10,1,100.0,0,0
ORD08833,20230619,PRD005,SUP006,WH002,East,203,213,283.03,57455.09,14,10,0,95.31,0,0
ORD08834,20241201,PRD003,SUP006,WH006,International,63,67,813.66,51260.58,6,11,1,94.03,1,0
ORD08835,20240525,PRD017,SUP004,WH006,South,431,487,1040.45,448433.95,4,14,1,88.5,0,0
ORD08836,20240806,PRD018,SUP002,WH002,North,473,439,764.64,361674.72,7,15,1,92.26,0,0
ORD08837,20250910,PRD026,SUP008,WH004,East,309,327,477.78,147634.02,10,7,0,94.5,0,0
ORD08838,20240403,PRD021,SUP008,WH005,West,218,208,200.27,43658.86,7,7,1,95.19,0,0
ORD08839,20240612,PRD027,SUP003,WH001,South,85,91,171.86,14608.1,5,6,1,93.41,1,0
ORD08840,20231207,PRD019,SUP007,WH006,West,227,203,429.55,97507.85,4,4,1,88.18,0,0
ORD08841,20230226,PRD022,SUP007,WH005,South,450,444,267.44,120348.0,15,17,1,98.65,0,0
ORD08842,20230806,PRD025,SUP005,WH006,West,127,115,1052.26,133637.02,4,10,1,89.57,0,0
ORD08843,20240910,PRD022,SUP005,WH001,North,464,441,267.44,124092.16,15,16,1,94.78,0,0
ORD08844,20250326,PRD018,SUP008,WH003,East,289,308,764.64,220980.96,7,6,0,93.83,0,1
ORD08845,20241231,PRD016,SUP004,WH001,East,89,82,928.82,82664.98,6,14,1,91.46,0,0
ORD08846,20240408,PRD002,SUP001,WH003,International,475,501,297.65,141383.75,4,8,1,94.81,0,0
ORD08847,20230904,PRD015,SUP001,WH006,East,196,196,846.96,166004.16,19,10,0,100.0,0,0
ORD08848,20241230,PRD013,SUP009,WH005,North,17,15,99.17,1685.89,2,11,1,86.67,1,1
ORD08849,20240108,PRD013,SUP004,WH005,South,100,97,99.17,9917.0,15,11,0,96.91,0,0
ORD08850,20240221,PRD016,SUP001,WH004,South,355,394,928.82,329731.1,20,18,0,90.1,1,0
ORD08851,20251120,PRD008,SUP002,WH006,East,360,413,911.77,328237.2,23,11,0,87.17,0,0
ORD08852,20240103,PRD011,SUP010,WH004,West,219,210,1017.76,222889.44,2,10,1,95.71,0,0
ORD08853,20240712,PRD008,SUP007,WH006,East,267,231,911.77,243442.59,13,9,0,84.42,1,0
ORD08854,20230418,PRD022,SUP002,WH003,South,50,44,267.44,13372.0,14,15,1,86.36,0,0
ORD08855,20240806,PRD010,SUP001,WH006,International,224,243,127.14,28479.36,9,7,0,92.18,0,0
ORD08856,20250418,PRD023,SUP010,WH006,South,193,202,278.71,53791.03,16,9,0,95.54,0,0
ORD08857,20240222,PRD001,SUP009,WH003,West,313,293,769.12,240734.56,22,8,0,93.17,0,0
ORD08858,20250331,PRD031,SUP005,WH002,West,250,242,187.65,46912.5,9,12,1,96.69,0,0
ORD08859,20241113,PRD012,SUP004,WH002,International,115,126,877.03,100858.45,17,17,1,91.27,0,0
ORD08860,20230913,PRD009,SUP004,WH006,West,31,30,411.6,12759.6,22,19,0,96.67,0,0
ORD08861,20250218,PRD005,SUP001,WH002,East,362,390,283.03,102456.86,3,15,1,92.82,0,1
ORD08862,20250417,PRD009,SUP003,WH005,East,254,238,411.6,104546.4,22,3,0,93.28,0,0
ORD08863,20250703,PRD016,SUP001,WH006,South,283,302,928.82,262856.06,5,11,1,93.71,0,0
ORD08864,20230823,PRD018,SUP005,WH001,North,88,87,764.64,67288.32,12,8,0,98.85,0,0
ORD08865,20240706,PRD030,SUP005,WH003,East,434,440,594.75,258121.5,5,6,1,98.64,0,0
ORD08866,20230630,PRD032,SUP009,WH004,East,332,342,717.71,238279.72,14,8,0,97.08,0,1
ORD08867,20230606,PRD008,SUP008,WH003,International,313,308,911.77,285384.01,17,12,0,98.38,0,0
ORD08868,20240724,PRD023,SUP005,WH006,East,387,383,278.71,107860.77,5,5,1,98.96,0,0
ORD08869,20250506,PRD011,SUP005,WH001,South,32,30,1017.76,32568.32,13,16,1,93.33,0,0
ORD08870,20251113,PRD030,SUP007,WH003,International,120,137,594.75,71370.0,22,4,0,87.59,0,0
ORD08871,20250805,PRD020,SUP002,WH004,East,139,156,732.91,101874.49,15,11,0,89.1,0,0
ORD08872,20240814,PRD019,SUP007,WH004,South,371,374,429.55,159363.05,17,4,0,99.2,0,1
ORD08873,20230514,PRD004,SUP001,WH001,International,269,231,509.2,136974.8,10,17,1,83.55,0,0
ORD08874,20240225,PRD020,SUP005,WH004,North,163,147,732.91,119464.33,16,15,0,89.12,0,0
ORD08875,20230801,PRD026,SUP006,WH005,South,28,31,477.78,13377.84,23,14,0,90.32,0,0
ORD08876,20250618,PRD010,SUP010,WH004,East,58,65,127.14,7374.12,16,19,1,89.23,0,0
ORD08877,20240426,PRD024,SUP001,WH001,International,83,75,484.39,40204.37,17,18,1,89.33,0,0
ORD08878,20231214,PRD013,SUP009,WH001,North,223,239,99.17,22114.91,7,5,0,93.31,0,0
ORD08879,20230615,PRD029,SUP009,WH003,South,62,64,482.28,29901.36,11,8,0,96.88,0,0
ORD08880,20250725,PRD020,SUP001,WH004,North,399,375,732.91,292431.09,14,12,0,93.6,0,0
ORD08881,20231214,PRD014,SUP004,WH004,South,199,195,744.13,148081.87,12,7,0,97.95,0,0
ORD08882,20250428,PRD021,SUP008,WH006,East,138,145,200.27,27637.26,9,16,1,95.17,0,0
ORD08883,20240202,PRD002,SUP002,WH006,South,153,135,297.65,45540.45,7,10,1,86.67,1,0
ORD08884,20240805,PRD029,SUP008,WH001,East,257,233,482.28,123945.96,14,18,1,89.7,0,0
ORD08885,20241226,PRD004,SUP010,WH006,South,189,163,509.2,96238.8,16,4,0,84.05,0,0
ORD08886,20231104,PRD007,SUP009,WH003,International,16,18,541.8,8668.8,10,11,1,88.89,1,0
ORD08887,20250917,PRD019,SUP009,WH003,South,353,361,429.55,151631.15,5,3,0,97.78,1,0
ORD08888,20250308,PRD030,SUP001,WH005,South,300,302,594.75,178425.0,19,11,0,99.34,0,0
ORD08889,20241219,PRD030,SUP009,WH005,West,215,228,594.75,127871.25,7,9,1,94.3,0,0
ORD08890,20240410,PRD017,SUP004,WH001,West,77,88,1040.45,80114.65,22,5,0,87.5,0,0
ORD08891,20230409,PRD016,SUP008,WH003,South,370,334,928.82,343663.4,24,3,0,89.22,0,0
ORD08892,20230607,PRD013,SUP009,WH003,West,152,135,99.17,15073.84,8,15,1,87.41,0,0
ORD08893,20240901,PRD024,SUP003,WH005,East,117,110,484.39,56673.63,10,16,1,93.64,0,0
ORD08894,20240707,PRD024,SUP006,WH006,West,194,218,484.39,93971.66,22,3,0,88.99,0,1
ORD08895,20241012,PRD022,SUP003,WH005,South,249,242,267.44,66592.56,23,9,0,97.11,0,0
ORD08896,20250708,PRD023,SUP001,WH001,North,160,174,278.71,44593.6,3,17,1,91.95,0,0
ORD08897,20230815,PRD031,SUP010,WH003,North,220,200,187.65,41283.0,14,3,0,90.0,0,0
ORD08898,20240227,PRD026,SUP006,WH001,South,87,87,477.78,41566.86,20,9,0,100.0,0,0
ORD08899,20251231,PRD027,SUP005,WH005,South,484,430,171.86,83180.24,23,4,0,87.44,0,0
ORD08900,20230831,PRD018,SUP003,WH004,North,237,231,764.64,181219.68,22,16,0,97.4,0,0
ORD08901,20240613,PRD021,SUP004,WH005,International,256,238,200.27,51269.12,3,9,1,92.44,0,0
ORD08902,20251204,PRD012,SUP002,WH003,West,390,396,877.03,342041.7,15,16,1,98.48,1,0
ORD08903,20240106,PRD023,SUP010,WH001,International,111,120,278.71,30936.81,10,17,1,92.5,0,0
ORD08904,20241013,PRD031,SUP010,WH006,East,223,252,187.65,41845.95,7,9,1,88.49,0,0
ORD08905,20241119,PRD025,SUP004,WH006,North,148,138,1052.26,155734.48,19,5,0,92.75,0,0
